characters名,aliases,count,proposed_status,reason
Others,孟老师,17,likely_valid_alias,E25/E32/E34 反复出现。 按任务规则，次要角色姓名/别名统一归入 Others。；evidence_count=17；定位证据：file=E25.txt; line_id=42; start=00:01:44.97; end=00:01:46.52; text=我们孟老师说呀 || file=E25.txt; line_id=61; start=00:02:14.65; end=00:02:17.18; text=那我们孟老师说的 || file=E25.txt; line_id=210; start=00:08:38.15; end=00:08:41.63; text=其实吧 我挺喜欢孟老师的 || file=E25.txt; line_id=269; start=00:11:08.67; end=00:11:12.16; text=你跟那孟老师到什么程度了都 || file=E25.txt; line_id=288; start=00:11:45.25; end=00:11:48.35; text=那个缺德的孟 孟 孟老师叫什么 || file=E25.txt; line_id=345; start=00:14:09.11; end=00:14:12.62; text=你就是那孟老师啊 || file=E25.txt; line_id=379; start=00:15:38.56; end=00:15:42.65; text=孟老师 这是俩字儿 || file=E25.txt; line_id=404; start=00:16:39.84; end=00:16:41.18; text=孟老师 || file=E25.txt; line_id=431; start=00:17:41.16; end=00:17:42.99; text=孟老师 你真棒 || file=E25.txt; line_id=471; start=00:19:03.61; end=00:19:06.73; text=她还没倒 孟老师就敢写这标语 || file=E25.txt; line_id=472; start=00:19:06.88; end=00:19:07.80; text=孟老师 || file=E25.txt; line_id=512; start=00:20:29.21; end=00:20:32.92; text=孟老师真的 您可太全面了 || file=E32.txt; line_id=285; start=00:12:30.30; end=00:12:32.99; text=那孟老师对第三者的问题是素有研究 || file=E32.txt; line_id=293; start=00:13:00.09; end=00:13:00.81; text=孟老师来了 || file=E32.txt; line_id=295; start=00:13:02.88; end=00:13:03.59; text=孟老师来啦 || file=E32.txt; line_id=314; start=00:13:34.77; end=00:13:37.85; text=孟老师 您要是搜集素材您找别人 || file=E34.txt; line_id=268; start=00:12:16.05; end=00:12:18.03; text=昨天问了我们学校的孟老师
Others,姓孟的,6,likely_valid_alias,对孟老师的贬义/口语化指称。 按任务规则，次要角色姓名/别名统一归入 Others。；evidence_count=6；定位证据：file=E25.txt; line_id=252; start=00:10:16.88; end=00:10:19.61; text=你跟那姓孟的是怎么档子事儿啊 || file=E25.txt; line_id=312; start=00:12:56.41; end=00:12:57.85; text=呆会儿那姓孟的一进门 || file=E25.txt; line_id=403; start=00:16:36.81; end=00:16:39.69; text=姓孟的 你今天算是自投罗网 || file=E25.txt; line_id=415; start=00:17:06.67; end=00:17:09.14; text=姓孟的你站起来 还不低头认罪 || file=E25.txt; line_id=437; start=00:17:53.63; end=00:17:56.47; text=姓孟的 不许避重就轻 || file=E25.txt; line_id=515; start=00:20:38.06; end=00:20:39.66; text=姓孟的
Others,马羚,2,likely_valid_alias,E26 主持人自报“我叫马羚”，属于该集场景人物。 按任务规则，次要角色姓名/别名统一归入 Others。；evidence_count=2；定位证据：file=E26.txt; line_id=77; start=00:03:07.77; end=00:03:09.31; text=我呢是主持人 我叫马羚 || file=E26.txt; line_id=442; start=00:16:59.48; end=00:17:01.49; text=马羚 昨天我还跟她握过手呢
Others,梁同志,1,likely_valid_alias,E10 灭鼠办配角称呼。 按任务规则，次要角色姓名/别名统一归入 Others。；evidence_count=1；定位证据：file=E10.txt; line_id=399; start=00:17:19.72; end=00:17:24.19; text=这是区里头灭鼠办的梁同志
Others,刘宇航,4,likely_valid_alias,E29 圆圆同学/来访者姓名。 按任务规则，次要角色姓名/别名统一归入 Others。；evidence_count=5；定位证据：file=E29.txt; line_id=219; start=00:09:07.97; end=00:09:10.23; text=亲切会见了刘宇航同志 || file=E29.txt; line_id=225; start=00:09:25.02; end=00:09:28.09; text=这刘宇航是谁呀 我怎么没听说过呀 || file=E29.txt; line_id=300; start=00:13:09.67; end=00:13:10.79; text=你说这刘宇航 他还不回家 || file=E29.txt; line_id=347; start=00:14:54.11; end=00:14:56.71; text=叫刘宇航 || file=E29.txt; line_id=363; start=00:15:30.91; end=00:15:32.75; text=给一女孩子起一名儿叫刘宇航
Others,刘宇航同志,1,likely_valid_alias,姓名+同志。 按任务规则，次要角色姓名/别名统一归入 Others。；evidence_count=1；定位证据：file=E29.txt; line_id=219; start=00:09:07.97; end=00:09:10.23; text=亲切会见了刘宇航同志
Others,张欣来,3,likely_valid_alias,E29 圆圆同学姓名。 按任务规则，次要角色姓名/别名统一归入 Others。；evidence_count=5；定位证据：file=E29.txt; line_id=366; start=00:15:37.93; end=00:15:42.29; text=在家中亲切会见了张欣来同学 || file=E29.txt; line_id=367; start=00:15:42.79; end=00:15:44.15; text=张欣来 || file=E29.txt; line_id=368; start=00:15:44.32; end=00:15:47.48; text=哎哟 咋又出一张欣来呀 || file=E29.txt; line_id=369; start=00:15:47.90; end=00:15:50.45; text=张欣来 || file=E29.txt; line_id=374; start=00:16:00.26; end=00:16:02.96; text=张欣来同学的情况
Others,张欣来同学,2,likely_valid_alias,姓名+同学。 按任务规则，次要角色姓名/别名统一归入 Others。；evidence_count=2；定位证据：file=E29.txt; line_id=366; start=00:15:37.93; end=00:15:42.29; text=在家中亲切会见了张欣来同学 || file=E29.txt; line_id=374; start=00:16:00.26; end=00:16:02.96; text=张欣来同学的情况
Others,方小姐,17,likely_valid_alias,E31/E32 配角称呼。 按任务规则，次要角色姓名/别名统一归入 Others。；evidence_count=17；定位证据：file=E31.txt; line_id=349; start=00:14:20.65; end=00:14:24.41; text=有您丈夫给我们单位方小姐写的一封信 || file=E32.txt; line_id=5; start=00:00:24.19; end=00:00:25.83; text=留着叫你那方小姐吧 || file=E32.txt; line_id=44; start=00:01:52.72; end=00:01:54.97; text=你到底给那方小姐写了多少封信 || file=E32.txt; line_id=333; start=00:14:15.63; end=00:14:19.91; text=这个顾科长和方小姐有矛盾 || file=E32.txt; line_id=337; start=00:14:27.32; end=00:14:28.94; text=来毁了方小姐呢 || file=E32.txt; line_id=345; start=00:14:45.33; end=00:14:47.87; text=透露给方小姐的丈夫啊 || file=E32.txt; line_id=347; start=00:14:49.45; end=00:14:52.37; text=方小姐家的后院儿并没有着火 || file=E32.txt; line_id=355; start=00:15:04.49; end=00:15:06.99; text=达到诋毁方小姐的目的 || file=E32.txt; line_id=361; start=00:15:16.85; end=00:15:18.50; text=这个顾科长和方小姐的矛盾 || file=E32.txt; line_id=374; start=00:15:50.31; end=00:15:51.32; text=方小姐 || file=E32.txt; line_id=385; start=00:16:08.38; end=00:16:12.34; text=都是这方小姐精心设计的 || file=E32.txt; line_id=390; start=00:16:22.23; end=00:16:23.96; text=这方小姐怎么能够 || file=E32.txt; line_id=412; start=00:17:08.76; end=00:17:11.93; text=你说我跟方小姐合伙 || file=E32.txt; line_id=444; start=00:18:24.52; end=00:18:26.61; text=至于您先生和方小姐之间的感情 || file=E32.txt; line_id=466; start=00:19:11.26; end=00:19:14.12; text=你忽然听说方小姐的办公桌被撬了 || file=E32.txt; line_id=471; start=00:19:23.88; end=00:19:26.26; text=给了方小姐的同事 || file=E32.txt; line_id=489; start=00:20:02.90; end=00:20:05.08; text=把他和那位可怜的方小姐
Others,顾科长,16,likely_valid_alias,E31/E32 配角职务称呼。 按任务规则，次要角色姓名/别名统一归入 Others。；evidence_count=16；定位证据：file=E31.txt; line_id=277; start=00:11:27.87; end=00:11:31.10; text=是顾科长带人撬的 凭什么呀 || file=E31.txt; line_id=359; start=00:14:49.89; end=00:14:54.55; text=她的办公桌被一个顾科长给撬了 || file=E31.txt; line_id=361; start=00:14:56.19; end=00:14:57.53; text=这个顾科长呢 || file=E31.txt; line_id=368; start=00:15:14.47; end=00:15:16.67; text=我对他们单位什么乱七八糟顾科长 || file=E31.txt; line_id=462; start=00:19:03.17; end=00:19:04.72; text=我怀疑是你们那顾科长 || file=E31.txt; line_id=475; start=00:19:34.73; end=00:19:37.75; text=你没有必要去向那个顾科长暗示什么 || file=E31.txt; line_id=491; start=00:20:26.46; end=00:20:28.98; text=他们顾科长这么做的目的是什么 || file=E31.txt; line_id=501; start=00:20:52.15; end=00:20:54.25; text=所以顾科长怀恨在心 || file=E31.txt; line_id=512; start=00:21:17.91; end=00:21:20.54; text=很快就会怀疑到顾科长身上 || file=E32.txt; line_id=328; start=00:14:06.54; end=00:14:07.43; text=顾科长 || file=E32.txt; line_id=329; start=00:14:07.56; end=00:14:10.41; text=是 顾科长确有其人 || file=E32.txt; line_id=331; start=00:14:11.38; end=00:14:13.87; text=那咱们就站在这个顾科长的角度 || file=E32.txt; line_id=333; start=00:14:15.63; end=00:14:19.91; text=这个顾科长和方小姐有矛盾 || file=E32.txt; line_id=352; start=00:14:58.69; end=00:14:59.66; text=就算这个顾科长 || file=E32.txt; line_id=361; start=00:15:16.85; end=00:15:18.50; text=这个顾科长和方小姐的矛盾 || file=E32.txt; line_id=468; start=00:19:16.02; end=00:19:18.38; text=比如什么顾科长之类
Others,方科长,1,likely_valid_alias,E31 电话台词中出现的配角职务称呼。 按任务规则，次要角色姓名/别名统一归入 Others。；evidence_count=1；定位证据：file=E31.txt; line_id=262; start=00:10:46.21; end=00:10:49.85; text=请 请接财务科 我找方科长
Others,小晴,19,likely_valid_alias,E33/E34 配角名。 按任务规则，次要角色姓名/别名统一归入 Others。；evidence_count=21；定位证据：file=E33.txt; line_id=75; start=00:02:54.78; end=00:02:58.13; text=小晴表妹 快请坐 快坐快坐 || file=E33.txt; line_id=82; start=00:03:12.68; end=00:03:14.62; text=小晴表妹 先喝点儿水 || file=E33.txt; line_id=132; start=00:05:14.60; end=00:05:17.15; text=小晴 多吃一点啊 || file=E33.txt; line_id=175; start=00:07:03.15; end=00:07:04.44; text=今儿给小晴表妹做点儿早点 || file=E33.txt; line_id=187; start=00:07:29.43; end=00:07:30.46; text=小晴表妹吧 || file=E33.txt; line_id=277; start=00:12:20.57; end=00:12:23.06; text=天天跟着小晴往外跑 || file=E33.txt; line_id=279; start=00:12:26.52; end=00:12:28.92; text=听说好像小晴答应他 || file=E33.txt; line_id=283; start=00:12:32.79; end=00:12:35.53; text=我说他怎么对人家小晴那么热乎呢 || file=E33.txt; line_id=288; start=00:12:46.55; end=00:12:49.20; text=您没发现他看小晴姑姑的眼神 || file=E33.txt; line_id=293; start=00:12:59.43; end=00:13:03.46; text=小晴 一个小城市的女孩子 || file=E33.txt; line_id=303; start=00:13:28.30; end=00:13:31.00; text=再者说了 我看人小晴姑娘不错 || file=E33.txt; line_id=321; start=00:14:11.66; end=00:14:14.96; text=志新是不是真心和小晴好 || file=E33.txt; line_id=327; start=00:14:25.52; end=00:14:27.37; text=又把人小晴给甩了 || file=E33.txt; line_id=337; start=00:14:49.23; end=00:14:50.88; text=小晴回来啦 || file=E33.txt; line_id=345; start=00:15:12.15; end=00:15:14.15; text=人家小晴回屋休息 || file=E33.txt; line_id=363; start=00:15:44.91; end=00:15:49.90; text=你觉得小晴这姑娘怎么样啊 || file=E33.txt; line_id=386; start=00:16:45.63; end=00:16:49.72; text=你是不是打算把小晴娶到咱家来 || file=E34.txt; line_id=4; start=00:00:11.22; end=00:00:12.47; text=小晴啊 || file=E34.txt; line_id=26; start=00:01:06.20; end=00:01:07.61; text=小晴啊 || file=E34.txt; line_id=59; start=00:02:40.15; end=00:02:42.27; text=小晴 你是不是跟他说什么了 || file=E34.txt; line_id=321; start=00:14:27.93; end=00:14:32.30; text=我妈妈跟小晴他爸爸 是不是
Others,小晴姑娘,1,likely_valid_alias,姓名+姑娘。 按任务规则，次要角色姓名/别名统一归入 Others。；evidence_count=1；定位证据：file=E33.txt; line_id=303; start=00:13:28.30; end=00:13:31.00; text=再者说了 我看人小晴姑娘不错
Others,小晴姑姑,1,likely_valid_alias,圆圆对小晴的称呼。 按任务规则，次要角色姓名/别名统一归入 Others。；evidence_count=1；定位证据：file=E33.txt; line_id=288; start=00:12:46.55; end=00:12:49.20; text=您没发现他看小晴姑姑的眼神
Others,老赵,2,likely_valid_alias,E38 明确自称为和平单位工会主席老赵。 按任务规则，次要角色姓名/别名统一归入 Others。；evidence_count=5；定位证据：file=E38.txt; line_id=138; start=00:06:30.84; end=00:06:34.26; text=我是和平他们单位的工会主席老赵 || file=E38.txt; line_id=139; start=00:06:34.40; end=00:06:35.07; text=您好 老赵 || file=E38.txt; line_id=145; start=00:06:41.91; end=00:06:43.85; text=老赵同志 您听我跟您说 || file=E38.txt; line_id=161; start=00:07:17.22; end=00:07:18.43; text=老赵同志 || file=E38.txt; line_id=170; start=00:07:32.96; end=00:07:33.94; text=老赵同志 不是
Others,老赵同志,3,likely_valid_alias,姓名式称呼+同志。 按任务规则，次要角色姓名/别名统一归入 Others。；evidence_count=3；定位证据：file=E38.txt; line_id=145; start=00:06:41.91; end=00:06:43.85; text=老赵同志 您听我跟您说 || file=E38.txt; line_id=161; start=00:07:17.22; end=00:07:18.43; text=老赵同志 || file=E38.txt; line_id=170; start=00:07:32.96; end=00:07:33.94; text=老赵同志 不是
Others,小翠,5,likely_valid_alias,E39 配角名。 按任务规则，次要角色姓名/别名统一归入 Others。；evidence_count=5；定位证据：file=E39.txt; line_id=64; start=00:03:17.14; end=00:03:18.25; text=小翠呀 || file=E39.txt; line_id=84; start=00:04:03.97; end=00:04:06.80; text=她是马老家新来的小翠 || file=E39.txt; line_id=476; start=00:19:29.63; end=00:19:31.60; text=小翠 你是不知道 || file=E40.txt; line_id=283; start=00:12:09.36; end=00:12:11.53; text=我和小翠早就商量好了 || file=E40.txt; line_id=357; start=00:16:04.18; end=00:16:05.48; text=小翠 瞧你说的
Others,赵老师,3,likely_valid_alias,E20/E29 出现的教师称呼，具体身份可能不止一人，但均归 Others。 按任务规则，次要角色姓名/别名统一归入 Others。；evidence_count=3；定位证据：file=E20.txt; line_id=136; start=00:07:04.99; end=00:07:07.28; text=赵老师 赶紧赶紧 坐坐坐坐 || file=E29.txt; line_id=345; start=00:14:50.04; end=00:14:51.53; text=赵老师 || file=E29.txt; line_id=370; start=00:15:53.64; end=00:15:55.63; text=喂 喂赵老师啊
Others,于大妈,1,likely_valid_alias,人工核查确认：“于大妈”指余大妈；按次要角色统一归入 Others。；evidence_count=1；定位证据：file=E16.txt; line_id=11; start=00:00:26.58; end=00:00:27.32; text=于大妈 怎么了
Others,小余,16,likely_valid_alias,人工核查确认：“小余”指余大妈；按次要角色统一归入 Others。；evidence_count=16；定位证据：file=E01.txt; line_id=208; start=00:08:42.82; end=00:08:44.72; text=小余都能干 我不能干 || file=E09.txt; line_id=78; start=00:02:53.39; end=00:02:54.45; text=小余 || file=E09.txt; line_id=188; start=00:07:21.02; end=00:07:21.82; text=小余 || file=E10.txt; line_id=264; start=00:11:39.46; end=00:11:42.62; text=生怕让老郑小余他们给看见 || file=E10.txt; line_id=427; start=00:18:34.45; end=00:18:36.63; text=小余 你听我解释 || file=E13.txt; line_id=52; start=00:02:13.11; end=00:02:14.75; text=有什么事儿 小余 || file=E15.txt; line_id=363; start=00:15:01.83; end=00:15:05.79; text=完后再找这个老郑 小余 || file=E24.txt; line_id=132; start=00:06:01.53; end=00:06:05.09; text=小余 你是怎么搞的嘛你 || file=E24.txt; line_id=148; start=00:06:43.72; end=00:06:44.97; text=小余呀 || file=E24.txt; line_id=182; start=00:08:11.40; end=00:08:13.70; text=小余 你放心 || file=E27.txt; line_id=119; start=00:05:23.62; end=00:05:24.94; text=小余 || file=E27.txt; line_id=293; start=00:13:34.68; end=00:13:36.84; text=没有想到这个小余 || file=E28.txt; line_id=62; start=00:02:22.95; end=00:02:25.13; text=怕你笑话呀 小余 || file=E28.txt; line_id=72; start=00:02:50.11; end=00:02:51.45; text=小余呀 || file=E28.txt; line_id=243; start=00:12:02.71; end=00:12:04.34; text=燕红 小余 || file=E28.txt; line_id=251; start=00:12:35.31; end=00:12:37.59; text=和平 小余 同志们快来呀
Others,王老师,4,likely_valid_alias,多集教师称呼，具体身份可能不止一人，但均归 Others。 按任务规则，次要角色姓名/别名统一归入 Others。；evidence_count=4；定位证据：file=E04.txt; line_id=269; start=00:11:26.60; end=00:11:29.66; text=我跟咱们教体育的王老师通信 || file=E04.txt; line_id=271; start=00:11:32.56; end=00:11:34.44; text=害得王老师调离 || file=E04.txt; line_id=277; start=00:11:45.46; end=00:11:47.99; text=听说后来王老师表现不错 || file=E25.txt; line_id=611; start=00:23:42.51; end=00:23:44.91; text=还有 咱们教语文的王老师
Others,李老师,1,likely_valid_alias,E25 教师称呼。 按任务规则，次要角色姓名/别名统一归入 Others。；evidence_count=1；定位证据：file=E25.txt; line_id=613; start=00:23:47.65; end=00:23:48.47; text=教数学的李老师
